instrument_id,local_symbol,live_symbol
203011,MN$_203011,NIKKEI.DEC27
203012,MN$_203012,NIKKEI.MAR28
203013,MN$_203013,NIKKEI.JUN28
203014,MN$_203014,NIKKEI.SEP28
203015,MN$_203015,NIKKEI.DEC28
203016,MN$_203016,NIKKEI.MAR29
203017,MN$_203017,NIKKEI.JUN29
203018,MN$_203018,NIKKEI.SEP29
203019,MN$_203019,NIKKEI.DEC29
204000,MICRO WT-USD_204000,OIL.WTI.MAY25
204001,MICRO WT-USD_204001,OIL.WTI.APR25
204002,MICRO WT-USD_204002,OIL.WTI.JUN25
204003,MICRO WT-USD_204003,OIL.WTI.JUL25
204004,MICRO WT-USD_204004,OIL.WTI.AUG25
204005,MICRO WT-USD_204005,OIL.WTI.SEP25
204006,MICRO WT-USD_204006,OIL.WTI.OCT25
204007,MICRO WT-USD_204007,OIL.WTI.NOV25
204008,MICRO WT-USD_204008,OIL.WTI.DEC25
204009,MICRO WT-USD_204009,OIL.WTI.JAN26
204010,MICRO WT-USD_204010,OIL.WTI.FEB26
204011,MICRO WT-USD_204011,OIL.WTI.MAR26
204012,MICRO WT-USD_204012,OIL.WTI.APR26
204013,MICRO WT-USD_204013,OIL.WTI.MAY26
204014,MICRO WT-USD_204014,OIL.WTI.JUN26
204015,MICRO WT-USD_204015,OIL.WTI.JUL26
204016,MICRO WT-USD_204016,OIL.WTI.AUG26
204017,MICRO WT-USD_204017,OIL.WTI.SEP26
204018,MICRO WT-USD_204018,OIL.WTI.OCT26
204019,MICRO WT-USD_204019,OIL.WTI.NOV26
204020,MICRO WT-USD_204020,OIL.WTI.DEC26
204021,MICRO WT-USD_204021,OIL.WTI.JAN27
204022,MICRO WT-USD_204022,OIL.WTI.FEB27
204023,MICRO WT-USD_204023,OIL.WTI.MAR27
204024,MICRO WT-USD_204024,OIL.WTI.APR27
204025,MICRO WT-USD_204025,OIL.WTI.MAY27
204026,MICRO WT-USD_204026,OIL.WTI.JUN27
204027,MICRO WT-USD_204027,OIL.WTI.JUL27
204028,MICRO WT-USD_204028,OIL.WTI.AUG27
204029,MICRO WT-USD_204029,OIL.WTI.SEP27
204030,MICRO WT-USD_204030,OIL.WTI.OCT27
204031,MICRO WT-USD_204031,OIL.WTI.NOV27
204032,MICRO WT-USD_204032,OIL.WTI.DEC27
204033,MICRO WT-USD_204033,OIL.WTI.JAN28
204034,MICRO WT-USD_204034,OIL.WTI.FEB28
204035,MICRO WT-USD_204035,OIL.WTI.MAR28
204036,MICRO WT-USD_204036,OIL.WTI.APR28
204037,MICRO WT-USD_204037,OIL.WTI.MAY28
204038,MICRO WT-USD_204038,OIL.WTI.JUN28
204039,MICRO WT-USD_204039,OIL.WTI.JUL28
204040,MICRO WT-USD_204040,OIL.WTI.AUG28
204041,MICRO WT-USD_204041,OIL.WTI.SEP28
204042,MICRO WT-USD_204042,OIL.WTI.OCT28
204043,MICRO WT-USD_204043,OIL.WTI.NOV28
204044,MICRO WT-USD_204044,OIL.WTI.DEC28
204045,MICRO WT-USD_204045,OIL.WTI.JAN29
204046,MICRO WT-USD_204046,OIL.WTI.FEB29
204047,MICRO WT-USD_204047,OIL.WTI.MAR29
204048,MICRO WT-USD_204048,OIL.WTI.APR29
204049,MICRO WT-USD_204049,OIL.WTI.MAY29
204050,MICRO WT-USD_204050,OIL.WTI.JUN29
204051,MICRO WT-USD_204051,OIL.WTI.JUL29
204052,MICRO WT-USD_204052,OIL.WTI.AUG29
204053,MICRO WT-USD_204053,OIL.WTI.SEP29
204054,MICRO WT-USD_204054,OIL.WTI.OCT29
204055,MICRO WT-USD_204055,OIL.WTI.NOV29
204056,MICRO WT-USD_204056,OIL.WTI.DEC29
205000,1-OUNCE -USD,GOLD.APR25
205001,1-OUNCE -USD_205001,GOLD.JUN25
205002,1-OUNCE -USD_205002,1OZ.GOLD.AUG25
205003,1-OUNCE -USD_205003,1OZ.GOLD.OCT25
205004,1-OUNCE -USD_205004,1OZ.GOLD.DEC25
205005,1-OUNCE -USD_205005,1OZ.GOLD.FEB26
205006,1-OUNCE -USD_205006,1OZ.GOLD.APR26
205007,1-OUNCE -USD_205007,1OZ.GOLD.JUN26
205008,1-OUNCE -USD_205008,1OZ.GOLD.AUG26
205009,1-OUNCE -USD_205009,1OZ.GOLD.OCT26
205010,1-OUNCE -USD_205010,1OZ.GOLD.DEC26
205011,1-OUNCE -USD_205011,1OZ.GOLD.FEB27
205012,1-OUNCE -USD_205012,1OZ.GOLD.APR27
205013,1-OUNCE -USD_205013,1OZ.GOLD.JUN27
205014,1-OUNCE -USD_205014,1OZ.GOLD.AUG27
205015,1-OUNCE -USD_205015,1OZ.GOLD.OCT27
205016,1-OUNCE -USD_205016,1OZ.GOLD.DEC27
205017,1-OUNCE -USD_205017,1OZ.GOLD.FEB28
205018,1-OUNCE -USD_205018,1OZ.GOLD.APR28
205019,1-OUNCE -USD_205019,1OZ.GOLD.JUN28
205020,1-OUNCE -USD_205020,1OZ.GOLD.AUG28
205021,1-OUNCE -USD_205021,1OZ.GOLD.OCT28
205022,1-OUNCE -USD_205022,1OZ.GOLD.DEC28
205023,1-OUNCE -USD_205023,1OZ.GOLD.FEB29
205024,1-OUNCE -USD_205024,1OZ.GOLD.APR29
205025,1-OUNCE -USD_205025,1OZ.GOLD.JUN29
205026,1-OUNCE -USD_205026,1OZ.GOLD.AUG29
205027,1-OUNCE -USD_205027,1OZ.GOLD.OCT29
205028,1-OUNCE -USD_205028,1OZ.GOLD.DEC29
206000,MICRO HE-USD,NatGas.JUN25
206001,MICRO HE-USD_206001,NatGas.JUL25
206002,MICRO HE-USD_206002,NatGas.AUG25
206003,MICRO HE-USD_206003,NatGas.SEP25
206004,MICRO HE-USD_206004,NatGas.OCT25
206005,MICRO HE-USD_206005,NatGas.NOV25
206006,MICRO HE-USD_206006,NatGas.DEC25
206007,MICRO HE-USD_206007,NatGas.JAN26
206008,MICRO HE-USD_206008,NatGas.FEB26
206009,MICRO HE-USD_206009,NatGas.MAR26
206010,MICRO HE-USD_206010,NatGas.APR26
206011,MICRO HE-USD_206011,NatGas.MAY26
206012,MICRO HE-USD_206012,NatGas.JUN26
206013,MICRO HE-USD_206013,NatGas.JUL26
206014,MICRO HE-USD_206014,NatGas.AUG26
206015,MICRO HE-USD_206015,NatGas.SEP26
206016,MICRO HE-USD_206016,NatGas.OCT26
206017,MICRO HE-USD_206017,NatGas.NOV26
206018,MICRO HE-USD_206018,NatGas.DEC26
206019,MICRO HE-USD_206019,MNG20
206020,MICRO HE-USD_206020,MNG21
206021,MICRO HE-USD_206021,MNG22
206022,MICRO HE-USD_206022,NatGas.JAN27
206023,MICRO HE-USD_206023,NatGas.FEB27
206024,MICRO HE-USD_206024,NatGas.MAR27
206025,MICRO HE-USD_206025,NatGas.APR27
206026,MICRO HE-USD_206026,NatGas.MAY27
206027,MICRO HE-USD_206027,NatGas.JUN27
206028,MICRO HE-USD_206028,NatGas.JUL27
206029,MICRO HE-USD_206029,NatGas.AUG27
206030,MICRO HE-USD_206030,NatGas.SEP27
206031,MICRO HE-USD_206031,NatGas.OCT27
206032,MICRO HE-USD_206032,NatGas.NOV27
206033,MICRO HE-USD_206033,NatGas.DEC27
206034,MICRO HE-USD_206034,NatGas.JAN28
206035,MICRO HE-USD_206035,NatGas.FEB28
206036,MICRO HE-USD_206036,NatGas.MAR28
206037,MICRO HE-USD_206037,NatGas.APR28
206038,MICRO HE-USD_206038,NatGas.MAY28
206039,MICRO HE-USD_206039,NatGas.JUN28
206040,MICRO HE-USD_206040,NatGas.JUL28
206041,MICRO HE-USD_206041,NatGas.AUG28
206042,MICRO HE-USD_206042,NatGas.SEP28
206043,MICRO HE-USD_206043,NatGas.OCT28
206044,MICRO HE-USD_206044,NatGas.NOV28
206045,MICRO HE-USD_206045,NatGas.DEC28
206046,MICRO HE-USD_206046,NatGas.JAN29
206047,MICRO HE-USD_206047,NatGas.FEB29
206048,MICRO HE-USD_206048,NatGas.MAR29
206049,MICRO HE-USD_206049,NatGas.APR29
206050,MICRO HE-USD_206050,NatGas.MAY29
206051,MICRO HE-USD_206051,NatGas.JUN29
206052,MICRO HE-USD_206052,NatGas.JUL29
206053,MICRO HE-USD_206053,NatGas.AUG29
206054,MICRO HE-USD_206054,NatGas.SEP29
206055,MICRO HE-USD_206055,NatGas.OCT29
206056,MICRO HE-USD_206056,NatGas.NOV29
206057,MICRO HE-USD_206057,NatGas.DEC29
207002,DORMANT -USD_207002,Drm 207002
207003,DORMANT -USD_207003,Drm 207003
207004,MICRO GO-USD,GOLD.DEC25
207005,MICRO GO-USD_207005,GOLD.FEB26
207006,MICRO GO-USD_207006,GOLD.APR26
207007,MICRO GO-USD_207007,GOLD.JUN26
207008,MICRO GO-USD_207008,GOLD.AUG26
207009,MICRO GO-USD_207009,GOLD.OCT26
207010,MICRO GO-USD_207010,GOLD.DEC26
207011,MICRO GO-USD_207011,GOLD.FEB27
207012,MICRO GO-USD_207012,GOLD.APR27
207013,MICRO GO-USD_207013,GOLD.JUN27
207014,MICRO GO-USD_207014,GOLD.AUG27
207015,MICRO GO-USD_207015,GOLD.OCT27
207016,MICRO GO-USD_207016,GOLD.DEC27
207017,MICRO GO-USD_207017,GOLD.FEB28
207018,MICRO GO-USD_207018,GOLD.APR28
207019,MICRO GO-USD_207019,GOLD.JUN28
207020,MICRO GO-USD_207020,GOLD.AUG28
207021,MICRO GO-USD_207021,GOLD.OCT28
207022,MICRO GO-USD_207022,GOLD.DEC28
207023,MICRO GO-USD_207023,GOLD.FEB29
207024,MICRO GO-USD_207024,GOLD.APR29
207025,MICRO GO-USD_207025,GOLD.JUN29
207026,MICRO GO-USD_207026,GOLD.AUG29
207027,MICRO GO-USD_207027,GOLD.OCT29
207028,MICRO GO-USD_207028,GOLD.DEC29
208002,100-OUNC-USD,100.OZ.Silver.MAR26
208003,100-OUNC-USD_208003,100.OZ.Silver.MAY26
208004,100-OUNC-USD_208004,100.OZ.Silver.JUL26
208005,100-OUNC-USD_208005,100.OZ.Silver.SEP26
208006,MICRO CO-USD,COPPER.DEC25
208007,MICRO CO-USD_208007,COPPER.JAN26
208008,MICRO CO-USD_208008,COPPER.FEB26
208009,MICRO CO-USD_208009,COPPER.MAR26
208010,MICRO CO-USD_208010,COPPER.APR26
208011,MICRO CO-USD_208011,COPPER.MAY26
208012,MICRO CO-USD_208012,COPPER.JUN26
208013,MICRO CO-USD_208013,COPPER.JUL26
208014,MICRO CO-USD_208014,COPPER.AUG26
208015,MICRO CO-USD_208015,COPPER.SEP26
208016,MICRO CO-USD_208016,COPPER.OCT26
208017,MICRO CO-USD_208017,COPPER.NOV26
208018,MICRO CO-USD_208018,COPPER.DEC26
208019,MICRO CO-USD_208019,COPPER.JAN27
208020,MICRO CO-USD_208020,COPPER.FEB27
208021,MICRO CO-USD_208021,COPPER.MAR27
208022,MICRO CO-USD_208022,COPPER.APR27
208023,MICRO CO-USD_208023,COPPER.MAY27
208024,MICRO CO-USD_208024,COPPER.JUN27
208025,MICRO CO-USD_208025,COPPER.JUL27
208026,MICRO CO-USD_208026,COPPER.AUG27
208027,MICRO CO-USD_208027,COPPER.SEP27
208028,MICRO CO-USD_208028,COPPER.OCT27
208029,MICRO CO-USD_208029,COPPER.NOV27
208030,MICRO CO-USD_208030,COPPER.DEC27
208031,MICRO CO-USD_208031,COPPER.JAN28
208032,MICRO CO-USD_208032,COPPER.FEB28
208033,MICRO CO-USD_208033,COPPER.MAR28
208034,MICRO CO-USD_208034,COPPER.APR28
208035,MICRO CO-USD_208035,COPPER.MAY28
208036,MICRO CO-USD_208036,COPPER.JUN28
208037,MICRO CO-USD_208037,COPPER.JUL28
208038,MICRO CO-USD_208038,COPPER.AUG28
208039,MICRO CO-USD_208039,COPPER.SEP28
208040,MICRO CO-USD_208040,COPPER.OCT28
208041,MICRO CO-USD_208041,COPPER.NOV28
208042,MICRO CO-USD_208042,COPPER.DEC28
208043,MICRO CO-USD_208043,COPPER.JAN29
208044,MICRO CO-USD_208044,COPPER.FEB29
208045,MICRO CO-USD_208045,COPPER.MAR29
208046,MICRO CO-USD_208046,COPPER.APR29
208047,MICRO CO-USD_208047,COPPER.MAY29
208048,MICRO CO-USD_208048,COPPER.JUN29
208049,MICRO CO-USD_208049,COPPER.JUL29
208050,MICRO CO-USD_208050,COPPER.AUG29
208051,MICRO CO-USD_208051,COPPER.SEP29
208052,MICRO CO-USD_208052,COPPER.OCT29
208053,MICRO CO-USD_208053,COPPER.NOV29
208054,MICRO CO-USD_208054,COPPER.DEC29
209001,MICRO SI-USD,SILVER.MAY25
209002,MICRO SI-USD_209002,SILVER.JUL25
209003,MICRO SI-USD_209003,SILVER.DRM
209004,MICRO SI-USD_209004,SILVER.SEP25
209005,MICRO SI-USD_209005,SILVER.OCT25
209006,MICRO SI-USD_209006,SILVER.NOV25
209007,MICRO SI-USD_209007,SILVER.DEC25
209008,MICRO SI-USD_209008,SILVER.JAN26
209009,MICRO SI-USD_209009,SILVER.FEB26
209010,MICRO SI-USD_209010,SILVER.MAR26
209011,MICRO SI-USD_209011,SILVER.APR26
209012,MICRO SI-USD_209012,SILVER.MAY26
209013,MICRO SI-USD_209013,SILVER.JUN26
209014,MICRO SI-USD_209014,SILVER.JUL26
209015,MICRO SI-USD_209015,SILVER.AUG26
209016,MICRO SI-USD_209016,SILVER.SEP26
209017,MICRO SI-USD_209017,SILVER.OCT26
209018,MICRO SI-USD_209018,SILVER.NOV26
209019,MICRO SI-USD_209019,SILVER.DEC26
209020,MICRO SI-USD_209020,SILVER.JAN27
209021,MICRO SI-USD_209021,SILVER.FEB27
209022,MICRO SI-USD_209022,SILVER.MAR27
209023,MICRO SI-USD_209023,SILVER.APR27
209024,MICRO SI-USD_209024,SILVER.MAY27
209025,MICRO SI-USD_209025,SILVER.JUN27
209026,MICRO SI-USD_209026,SILVER.JUL27
209027,MICRO SI-USD_209027,SILVER.AUG27
209028,MICRO SI-USD_209028,SILVER.SEP27
209029,MICRO SI-USD_209029,SILVER.OCT27
209030,MICRO SI-USD_209030,SILVER.NOV27
209031,MICRO SI-USD_209031,SILVER.DEC27
209032,MICRO SI-USD_209032,SILVER.JAN28
209033,MICRO SI-USD_209033,SILVER.FEB28
209034,MICRO SI-USD_209034,SILVER.MAR28
209035,MICRO SI-USD_209035,SILVER.APR28
209036,MICRO SI-USD_209036,SILVER.MAY28
209037,MICRO SI-USD_209037,SILVER.JUN28
209038,MICRO SI-USD_209038,SILVER.JUL28
209039,MICRO SI-USD_209039,SILVER.AUG28
209040,MICRO SI-USD_209040,SILVER.SEP28
209041,MICRO SI-USD_209041,SILVER.OCT28
209042,MICRO SI-USD_209042,SILVER.NOV28
209043,MICRO SI-USD_209043,SILVER.DEC28
209044,MICRO SI-USD_209044,SILVER.JAN29
209045,MICRO SI-USD_209045,SILVER.FEB29
209046,MICRO SI-USD_209046,SILVER.MAR29
209047,MICRO SI-USD_209047,SILVER.APR29
209048,MICRO SI-USD_209048,SILVER.MAY29
209049,MICRO SI-USD_209049,SILVER.JUN29
209050,MICRO SI-USD_209050,SILVER.JUL29
209051,MICRO SI-USD_209051,SILVER.AUG29
209052,MICRO SI-USD_209052,SILVER.SEP29
209053,MICRO SI-USD_209053,SILVER.OCT29
209054,MICRO SI-USD_209054,SILVER.NOV29
209055,MICRO SI-USD_209055,SILVER.DEC29
210000,DORMANT -USD_210000,Drm 210000
210001,DORMANT -USD_210001,Drm 210001
210002,DORMANT -USD_210002,Drm 210002
210003,DORMANT -USD_210003,Drm 210003
210004,MICRO SO-USD,SoyMeal.DEC25
210005,MICRO SO-USD_210005,SoyMeal.JAN26
210006,MICRO SO-USD_210006,SoyMeal.FEB26
210007,MICRO SO-USD_210007,SoyMeal.MAR26
210008,MICRO SO-USD_210008,SoyMeal.APR26
210009,MICRO SO-USD_210009,SoyMeal.MAY26
210010,MICRO SO-USD_210010,SoyMeal.JUN26
210011,MICRO SO-USD_210011,SoyMeal.JUL26
210012,MICRO SO-USD_210012,SoyMeal.AUG26
210013,MICRO SO-USD_210013,SoyMeal.SEP26
210014,MICRO SO-USD_210014,SoyMeal.OCT26
210015,MICRO SO-USD_210015,SoyMeal.NOV26
210016,MICRO SO-USD_210016,SoyMeal.DEC26
210017,MICRO SO-USD_210017,SoyMeal.JAN27
210018,MICRO SO-USD_210018,SoyMeal.MAR27
210019,MICRO SO-USD_210019,SoyMeal.MAY27
210020,MICRO SO-USD_210020,SoyMeal.JUL27
210021,MICRO SO-USD_210021,SoyMeal.AUG27
210022,MICRO SO-USD_210022,SoyMeal.SEP27
210023,MICRO SO-USD_210023,SoyMeal.OCT27
210024,MICRO SO-USD_210024,SoyMeal.DEC27
210025,MICRO SO-USD_210025,SoyMeal.JAN28
210026,MICRO SO-USD_210026,SoyMeal.MAR28
210027,MICRO SO-USD_210027,SoyMeal.MAY28
210028,MICRO SO-USD_210028,SoyMeal.JUL28
210029,MICRO SO-USD_210029,SoyMeal.AUG28
210030,MICRO SO-USD_210030,SoyMeal.SEP28
210031,MICRO SO-USD_210031,SoyMeal.OCT28
210032,MICRO SO-USD_210032,SoyMeal.DEC28
210033,MICRO SO-USD_210033,SoyMeal.JAN29
210034,MICRO SO-USD_210034,SoyMeal.MAR29
210035,MICRO SO-USD_210035,SoyMeal.MAY29
210036,MICRO SO-USD_210036,SoyMeal.JUL29
210037,MICRO SO-USD_210037,SoyMeal.AUG29
210038,MICRO SO-USD_210038,SoyMeal.SEP29
210039,MICRO SO-USD_210039,SoyMeal.OCT29
210040,MICRO SO-USD_210040,SoyMeal.DEC29
211000,DormantFuture211000=X,Drm 211000
211001,MicroEURUSDDec25Future=X,EURUSD.DEC25
211002,MicroEURUSDMar26Future=X,EURUSD.MAR26
211003,MicroEURUSDJun26Future=X,EURUSD.JUN26
211004,MicroEURUSDSep26Future=X,EURUSD.SEP26
211005,MicroEURUSDDec26Future=X,EURUSD.DEC26
211006,MicroEURUSDMar27Future=X,EURUSD.MAR27
211007,MicroEURUSDJun27Future=X,EURUSD.JUN27
211008,MicroEURUSDSep27Future=X,EURUSD.SEP27
211009,MicroEURUSDDec27Future=X,EURUSD.DEC27
211010,MicroEURUSDMar28Future=X,EURUSD.MAR28
211011,MicroEURUSDJun28Future=X,EURUSD.JUN28
211012,MicroEURUSDSep28Future=X,EURUSD.SEP28
211013,MicroEURUSDDec28Future=X,EURUSD.DEC28
211014,MicroEURUSDMar29Future=X,EURUSD.MAR29
211015,MicroEURUSDJun29Future=X,EURUSD.JUN29
211016,MicroEURUSDSep29Future=X,EURUSD.SEP29
211017,MicroEURUSDDec29Future=X,EURUSD.DEC29
212000,DormantFuture212000=X,Drm 212000
212001,MicroGBPUSDDec25Future=X,GBPUSD.DEC25
212002,MicroGBPUSDMar26Future=X,GBPUSD.MAR26
212003,MicroGBPUSDJun26Future=X,GBPUSD.JUN26
212004,MicroGBPUSDSep26Future=X,GBPUSD.SEP26
212005,MicroGBPUSDDec26Future=X,GBPUSD.DEC26
212006,MicroGBPUSDMar27Future=X,GBPUSD.MAR27
212007,MicroGBPUSDJun27Future=X,GBPUSD.JUN27
212008,MicroGBPUSDSep27Future=X,GBPUSD.SEP27
212009,MicroGBPUSDDec27Future=X,GBPUSD.DEC27
212010,MicroGBPUSDMar28Future=X,GBPUSD.MAR28
212011,MicroGBPUSDJun28Future=X,GBPUSD.JUN28
212012,MicroGBPUSDSep28Future=X,GBPUSD.SEP28
212013,MicroGBPUSDDec28Future=X,GBPUSD.DEC28
212014,MicroGBPUSDMar29Future=X,GBPUSD.MAR29
212015,MicroGBPUSDJun29Future=X,GBPUSD.JUN29
212016,MicroGBPUSDSep29Future=X,GBPUSD.SEP29
212017,MicroGBPUSDDec29Future=X,GBPUSD.DEC29
213000,DormantFuture213000=X,Drm 213000
213001,MicroAUDUSDDec25Future=X,AUDUSD.DEC25
213002,MicroAUDUSDMar26Future=X,AUDUSD.MAR26
213003,MicroAUDUSDJun26Future=X,AUDUSD.JUN26
213004,MicroAUDUSDSep26Future=X,AUDUSD.SEP26
213005,MicroAUDUSDDec26Future=X,AUDUSD.DEC26
213006,MicroAUDUSDMar27Future=X,AUDUSD.MAR27
213007,MicroAUDUSDJun27Future=X,AUDUSD.JUN27
213008,MicroAUDUSDSep27Future=X,AUDUSD.SEP27
213009,MicroAUDUSDDec27Future=X,AUDUSD.DEC27
213010,MicroAUDUSDMar28Future=X,AUDUSD.MAR28
213011,MicroAUDUSDJun28Future=X,AUDUSD.JUN28
213012,MicroAUDUSDSep28Future=X,AUDUSD.SEP28
213013,MicroAUDUSDDec28Future=X,AUDUSD.DEC28
213014,MicroAUDUSDMar29Future=X,AUDUSD.MAR29
213015,MicroAUDUSDJun29Future=X,AUDUSD.JUN29
213016,MicroAUDUSDSep29Future=X,AUDUSD.SEP29
213017,MicroAUDUSDDec29Future=X,AUDUSD.DEC29
214000,DF2,Drm 214000
214001,MED,DOW30.DEC25
221000,SQS,SP500.SPOT26
222000,SQN,NASDAQ.SPOT2
223000,SQR,RUSSELL.SPOT6
224000,SQD,DOW30.SPOT6
225000,1YY,10Y.JUL25
225001,1YY_225001,10Y.AUG25
225002,1YY_225002,10Y.OCT25
225003,1YY_225003,10Y.NOV25
225004,1YY_225004,10Y.DEC25
225005,1YY_225005,10Y.JAN26
225006,1YY_225006,10Y.FEB26
225007,1YY_225007,10Y.MAR26
225008,1YY_225008,10Y.APR26
225009,1YY_225009,10Y.MAY26
225010,1YY_225010,10Y.JUN26
225011,1YY_225011,10Y.JUL26
225012,1YY_225012,10Y.AUG26
225013,1YY_225013,10Y.SEP26
225014,1YY_225014,10Y.OCT26
225015,1YY_225015,10Y.NOV26
225016,1YY_225016,10Y.SEP25
225017,10YearYieldDec26Future=X,10Y.DEC26
225018,10YearYieldJan27Future=X,10Y.JAN27
225019,10YearYieldFeb27Future=X,10Y.FEB27
225020,10YearYieldMar27Future=X,10Y.MAR27
225021,10YearYieldApr27Future=X,10Y.APR27
225022,10YearYieldMay27Future=X,10Y.MAY27
225023,10YearYieldJun27Future=X,10Y.JUN27
225024,10YearYieldJul27Future=X,10Y.JUL27
225025,10YearYieldAug27Future=X,10Y.AUG27
225026,10YearYieldSep27Future=X,10Y.SEP27
225027,10YearYieldOct27Future=X,10Y.OCT27
225028,10YearYieldNov27Future=X,10Y.NOV27
225029,10YearYieldDec27Future=X,10Y.DEC27
225030,10YearYieldJan28Future=X,10Y.JAN28
225031,10YearYieldFeb28Future=X,10Y.FEB28
225032,10YearYieldMar28Future=X,10Y.MAR28
225033,10YearYieldApr28Future=X,10Y.APR28
225034,10YearYieldMay28Future=X,10Y.MAY28
225035,10YearYieldJun28Future=X,10Y.JUN28
225036,10YearYieldJul28Future=X,10Y.JUL28
225037,10YearYieldAug28Future=X,10Y.AUG28
225038,10YearYieldSep28Future=X,10Y.SEP28
225039,10YearYieldOct28Future=X,10Y.OCT28
225040,10YearYieldNov28Future=X,10Y.NOV28
225041,10YearYieldDec28Future=X,10Y.DEC28
225042,10YearYieldJan29Future=X,10Y.JAN29
225043,10YearYieldFeb29Future=X,10Y.FEB29
225044,10YearYieldMar29Future=X,10Y.MAR29
225045,10YearYieldApr29Future=X,10Y.APR29
225046,10YearYieldMay29Future=X,10Y.MAY29
225047,10YearYieldJun29Future=X,10Y.JUN29
225048,10YearYieldJul29Future=X,10Y.JUL29
225049,10YearYieldAug29Future=X,10Y.AUG29
225050,10YearYieldSep29Future=X,10Y.SEP29
225051,10YearYieldOct29Future=X,10Y.OCT29
225052,10YearYieldNov29Future=X,10Y.NOV29
225053,10YearYieldDec29Future=X,10Y.DEC29
226000,100-OUNC-USD_226000,100.OZ.Silver.DEC26
226001,100-OUNC-USD_226001,100.OZ.Silver.MAR27
226002,100-OUNC-USD_226002,100.OZ.Silver.MAY27
226003,100-OUNC-USD_226003,100.OZ.Silver.JUL27
226004,100-OUNC-USD_226004,100.OZ.Silver.SEP27
226005,100-OUNC-USD_226005,100.OZ.Silver.DEC27
226006,100-OUNC-USD_226006,100.OZ.Silver.MAR28
226007,100-OUNC-USD_226007,100.OZ.Silver.MAY28
226008,100-OUNC-USD_226008,100.OZ.Silver.JUL28
226009,100-OUNC-USD_226009,100.OZ.Silver.SEP28
226010,100-OUNC-USD_226010,100.OZ.Silver.DEC28
226011,100-OUNC-USD_226011,100.OZ.Silver.MAR29
226012,100-OUNC-USD_226012,100.OZ.Silver.MAY29
226013,100-OUNC-USD_226013,100.OZ.Silver.JUL29
226014,100-OUNC-USD_226014,100.OZ.Silver.SEP29
226015,100-OUNC-USD_226015,100.OZ.Silver.DEC29
1000011,BCL.AX_1000011,BOC.ASX
1000047,KCL.AX,KCN.ASX
1000062,HOL.AX,HZN.ASX
1000074,ARL.AX,ALK.ASX
1000075,ARN.AX,AAR.ASX
1000089,DYL.AX,DYL.ASX
1000094,IL.AX_1000094,IMM.ASX
1000098,MHL.AX_1000098,MAH.ASX
1000109,TRL.AX,TBR.ASX
1000124,STGL.AX,SKS.ASX
1000142,SBL.AX,SBM.ASX
1000159,RML.AX,RSG.ASX
1000167,GGL.AX,GWA.ASX
1000172,AML.AX_1000172,A1M.ASX
1000178,PL.AX_1000178,PRN.ASX
1000197,AL.AX_1000197,ASB.ASX
1000199,CWPL.AX,CWP.ASX
1000206,SNL.AX,SNL.ASX
1000215,PGL.AX_1000215,PNR.ASX
1000234,VML.AX_1000234,VAU
1000245,SHL.AX_1000245,SHV.ASX
1000253,BEAL.AX,BTL.ASX
1000257,SEGL.AX,SKC.ASX
1000264,ANZL.AX,AIZ.ASX
1000268,DL.AX_1000268,DXB.ASX
1000275,CL.AX_1000275,CCL.ASX
1000304,ZHL.AX,ZIM.ASX
1000323,BML.AX,BCI.ASX
1000345,TGL.AX_1000345,TCG.ASX
1000351,CWL.AX,CVW.ASX
1000353,TL.AX,TWR.ASX
1000355,GDGL.AX,GDG.ASX
1000361,MPGL.AX,MYX.ASX
1000362,PCL.AX,PGC.ASX
1000377,SL.AX_1000377,SRV.ASX
1000398,LRL.AX,LIN.ASX
1000417,HTL.AX,HSN.ASX
1000431,MRN.AX,MAU.ASX
1000437,BRL.AX_1000437,BTR.ASX
1000445,OCL.AX,OCL.ASX
1000449,ML.AX_1000449,MSB.ASX
1000458,FML.AX,FML.ASX
1000467,CPL.AX,CUV.ASX
1000475,MML.AX,MEK.ASX
1000479,MRL.AX_1000479,MGX.ASX
1000506,AGL.AX_1000506,AMA.ASX
1000511,FRL.AX,FEX.ASX
1000518,NMGL.AX,NMG.ASX
1000519,CL.AX_1000519,CGS.ASX
1000529,EHL.AX,EHL.ASX
1000561,OBL.AX,OBL.ASX
1000577,RRL.AX_1000577,RXL.ASX
1000588,AEL.AX_1000588,AEL.ASX
1000595,EOS.AX,EOS.ASX
1000602,OBML.AX,OBM.ASX
1000618,SPL.AX,SPZ.ASX
1000621,SEL.AX,STX.ASX
1000630,SHL.AX_1000630,SIG.AS
1000634,CFSL.AX,COG.ASX
1000636,AEIL.AX,AEF.ASX
1000640,SSL.AX_1000640,SSM.ASX
1000656,PL.AX_1000656,PPC.ASX
1000658,MRN.AX_1000658,MEI.ASX
1000665,AREL.AX,ARU.ASX
1000670,LRL.AX_1000670,LOT.ASX
1000673,AFGL.AX,AFG.ASX
1000674,MXL.AX,MLX.ASX
1000689,JML.AX,JMS.ASX
1000690,HGL.AX_1000690,HUM.ASX
1000695,AHL.AX_1000695,A4N.ASX
1000701,FML.AX_1000701,FFM.ASX
1000714,XSL.AX,XRF.ASX
1000726,SGL.AX_1000726,SRG.ASX
1000754,EPL.AX,EML.ASX
1000762,SML.AX,SVM.ASX
1000774,NGIL.AX,NGI.ASX
1000786,PL.AX_1000786,PPS.ASX
