instrument_id,symbol,yfinance_symbol,resolved_symbol,rows,status
5027,LI.PA,KS.PA_5027,LI.PA,5,RESCUED (applied)
5028,MMB.PA,LS.PA_5028,MMB.PA,5,RESCUED (applied)
5029,MMT.PA,MTS.PA,MMT.PA,5,RESCUED (applied)
5031,NXI.PA,NS.PA_5031,NXI.PA,5,RESCUED (applied)
5032,OPM.PA,OPMOBI,OPM.PA,5,RESCUED (applied)
5033,RCO.PA,RCS.PA,RCO.PA,5,RESCUED (applied)
5034,SK.PA,SS.PA_5034,SK.PA,5,RESCUED (applied)
5035,SOP.PA,SSG.PA,SOP.PA,5,RESCUED (applied)
5038,VANTI.PA,VS.PA_5038,VANTI.PA,5,RESCUED (applied)
5039,TFI.PA,TG.PA,TFI.PA,5,RESCUED (applied)
5040,HO.PA,TG.PA_5040,HO.PA,5,RESCUED (applied)
5041,TRI.PA,TS.PA_5041,TRI.PA,5,RESCUED (applied)
5042,UBI.PA,UES.PA,UBI.PA,5,RESCUED (applied)
5043,VK.PA,VS.PA_5043,VK.PA,5,RESCUED (applied)
